timestamp,user,location,component,pid,content,eventid,label
1131566994,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,NORMAL
1131566917,cn226,cn226/cn226,ntpd,7473.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1730294042,-,webserver,nginx,1607.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131567156,dn678,dn678/dn678,ntpd,1567.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131566511,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1131567095,cadmin1,src@cadmin1,crond(pam_unix),19394.0,session closed for user root,E117,NORMAL
1726109435,root,dn228,sshd,3681.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1714903368,service,app,cron,4990.0,password change requested,ENG,NORMAL
1727305636,-,webserver,nginx,2912.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1733887211,admin,dn228,sshd,2688.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566960,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1707341766,service,app,scheduler,3065.0,background job executed successfully,ENG,NORMAL
1131566488,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,NORMAL
1723892235,admin,dn73,sshd,4303.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1713510334,root,webserver,sshd,2415.0,session opened for user root by (uid=0),AUTH,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,NORMAL
1131566670,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,NORMAL
1730833846,admin,app,service,5811.0,multiple failed login attempts detected,ENG,NORMAL
1713813805,service,app,service,2854.0,password change requested,ENG,NORMAL
1131566461,dn596,dn596/dn596,crond(pam_unix),2727.0,session opened for user root by (uid=0),E118,NORMAL
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,removing printer,E106,NORMAL
1131567240,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,NORMAL
1722083071,-,webserver,nginx,1116.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131567026,bn508,bn508/bn508,ntpd,29337.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1734496160,svc,dn228,sshd,3223.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566714,bn703,bn703/bn703,ntpd,21338.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1131566798,bn493,bn493/bn493,ntpd,28388.0,"synchronized to 10.100.12.250, stratum 3",E125,NORMAL
1705945600,service,app,cron,3366.0,password change requested,ENG,NORMAL
1131567137,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,NORMAL
1704965811,unknown,app,cron,6663.0,background job executed successfully,ENG,NORMAL
1722296077,guest,app,scheduler,5725.0,user logout completed,ENG,NORMAL
1711936403,attacker,dbserver,sshd,594.0,Critical data corruption on block device,ANOM,ANOMALY
1131566461,dn978,dn978/dn978,crond,2921.0,(root) CMD (run-parts /etc/cron.hourly),E3,NORMAL
1712066718,admin,app,cron,958.0,password change requested,ENG,NORMAL
1729417573,-,webserver,nginx,1200.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1705967984,unknown,app,service,4301.0,user login successful,ENG,NORMAL
1131567053,tbird-admin1,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name bn654 bn655 bn656 bn657 bn658 bn659 bn660 bn661 bn662 bn663 bn664 bn665 bn666 bn667 bn668 bn669 bn670 bn671 bn672 bn673 bn674 bn675 bn676 bn677 bn678 bn679 bn680 bn681 bn682 bn683 bn684 bn685 bn686 bn687 bn688 bn689 bn690 bn691 bn692 bn693 bn694 bn695 bn696 bn697 bn698 bn699 bn700 bn701 bn702 bn703 bn704 bn705 bn706 bn707 bn708 bn709 bn710 bn711 bn712 bn713 bn714 bn715 bn716 bn717 bn718 bn719 bn720 bn721 bn722 bn723 bn724 bn725 bn726 bn727 bn728 bn729 bn730 bn731 bn732 bn733 bn734 bn735 bn736 bn737 bn738 bn739 bn740 bn741 bn742 bn743 bn744 bn745 bn746 bn747 bn748 bn749 bn750 bn751 bn752 bn753 bn754 bn755 bn756 bn757 bn758 bn759 bn760 bn761 bn762 bn763 bn764 bn765 bn766 bn767 bn768,E146,NORMAL
1710661492,admin,dn228,sshd,674.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1720091299,service,app,scheduler,3185.0,password change requested,ENG,NORMAL
1716340976,admin,webserver,sshd,3488.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1718335287,admin,app,cron,8684.0,password change requested,ENG,NORMAL
1705213567,svc,webserver,sshd,5615.0,session opened for user root by (uid=0),AUTH,NORMAL
1716051637,svc,dn73,sshd,3083.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1713222465,-,webserver,nginx,2959.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566883,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,NORMAL
1131566821,bn721,bn721/bn721,ntpd,24136.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566518,dn338,dn338/dn338,ntpd,31526.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131567001,eadmin1,src@eadmin1,crond(pam_unix),4309.0,session opened for user root by (uid=0),E118,NORMAL
1732924613,admin,app,scheduler,1473.0,suspicious activity observed for user john,ENG,NORMAL
1131566461,dn596,dn596/dn596,crond(pam_unix),2727.0,session closed for user root,E117,NORMAL
1131567244,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131566517,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,NORMAL
1706211111,service,app,cron,8764.0,multiple failed login attempts detected,ENG,NORMAL
1718462653,-,webserver,nginx,3011.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1724072614,-,webserver,nginx,1879.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1726790296,guest,app,scheduler,8101.0,user login successful,ENG,NORMAL
1728238339,svc,dn3,sshd,2563.0,session opened for user root by (uid=0),AUTH,NORMAL
1706620603,-,webserver,nginx,4039.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131566989,bn535,bn535/bn535,ntpd,29717.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1734198638,user1,dn3,sshd,5868.0,session opened for user root by (uid=0),AUTH,NORMAL
1708791387,root,dbserver,kernel,1288.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1131566946,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1714233478,user1,dn228,sshd,1232.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1718038892,svc,dn3,sshd,528.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1721522271,attacker,internet,app,2402.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1712530741,svc,dn228,sshd,1689.0,session opened for user root by (uid=0),AUTH,NORMAL
1716099658,admin,app,app,4713.0,configuration updated by admin,ENG,NORMAL
1728717624,user1,dn228,sshd,2991.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1722017508,root,dmz,kernel,4846.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1735297211,-,webserver,nginx,2491.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1714303999,intruder,dbserver,postfix,6353.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1713339304,-,webserver,nginx,4921.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1720623821,admin,dn3,sshd,5957.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,removing ntalk,E106,NORMAL
1131567116,bn922,bn922/bn922,ntpd,25106.0,"synchronized to 10.100.8.250, stratum 3",E125,NORMAL
1131567225,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,NORMAL
1712681600,user1,dn73,sshd,1885.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1728328830,user1,dn73,sshd,1098.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1723643866,-,webserver,nginx,1453.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1716173275,-,webserver,nginx,1223.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1735130621,-,webserver,nginx,2194.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1731611043,-,webserver,nginx,1224.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1725159063,root,dn3,sshd,2922.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566543,cn795,cn795/cn795,ntpd,28751.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1708628670,service,app,cron,233.0,configuration updated by admin,ENG,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,NORMAL
1713028579,unknown,webserver,nginx,3720.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1131566881,bn822,bn822/bn822,ntpd,24887.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1708715534,service,app,scheduler,9435.0,background job executed successfully,ENG,NORMAL
1713144237,-,webserver,nginx,1135.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1727202463,-,webserver,nginx,4402.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131567083,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,NORMAL
1131566935,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,NORMAL
1711776877,unknown,app,scheduler,4599.0,suspicious activity observed for user john,ENG,NORMAL
1726083140,attacker,internet,nginx,2773.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1724150385,-,webserver,nginx,3403.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1717885693,unknown,app,cron,5426.0,background job executed successfully,ENG,NORMAL
1733051443,root,dn228,sshd,3084.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566461,eadmin1,src@eadmin1,crond(pam_unix),4307.0,session opened for user root by (uid=0),E118,NORMAL
1719333040,unknown,dbserver,app,8118.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1131566834,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1729449488,service,app,scheduler,797.0,user login successful,ENG,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PBHI.PXB1._PRT],E85,NORMAL
1131566805,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,NORMAL
1718768289,user1,dn3,sshd,2700.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1721477951,root,dn228,sshd,2581.0,session opened for user root by (uid=0),AUTH,NORMAL
1704505628,-,webserver,nginx,4834.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1734177226,root,internet,postfix,7969.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1720228311,attacker,dbserver,kernel,5958.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1721250085,-,webserver,nginx,2395.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1717798596,-,webserver,nginx,3442.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1721929455,-,webserver,nginx,1571.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566742,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1704357266,unknown,dmz,app,3920.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1131567158,bn181,bn181/bn181,ntpd,22064.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1131566942,dn210,dn210/dn210,ntpd,11163.0,"synchronized to 10.100.24.250, stratum 3",E125,NORMAL
1725315456,unknown,app,scheduler,9448.0,background job executed successfully,ENG,NORMAL
1706790916,svc,dn3,sshd,3958.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1725580062,service,app,scheduler,2326.0,user login successful,ENG,NORMAL
1713146658,admin,dn228,sshd,4266.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,selinux_register_security,,Registering secondary module capability,E105,NORMAL
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/ktalk [file=/etc/xinetd.d/ktalk] [line=13],E97,NORMAL
1718202232,-,webserver,nginx,2699.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1722806937,root,dn73,sshd,1084.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1732600286,service,app,service,6585.0,user logout completed,ENG,NORMAL
1727999073,guest,app,cron,2743.0,multiple failed login attempts detected,ENG,NORMAL
1131567114,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1734402525,guest,app,cron,7762.0,background job executed successfully,ENG,NORMAL
1720246795,unknown,app,cron,94.0,multiple failed login attempts detected,ENG,NORMAL
1131567059,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,NORMAL
1734571327,user1,webserver,sshd,749.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566781,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,NORMAL
1709052261,unknown,app,service,1454.0,password change requested,ENG,NORMAL
1710917985,root,webserver,postfix,7976.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1716414749,root,webserver,sshd,3623.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566613,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,NORMAL
1712676724,guest,app,cron,8151.0,multiple failed login attempts detected,ENG,NORMAL
1131566940,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1733744167,admin,app,app,9542.0,user logout completed,ENG,NORMAL
1716193525,admin,dn228,sshd,1041.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1721288086,root,dbserver,app,5629.0,Critical data corruption on block device,ANOM,ANOMALY
1131566698,cn439,cn439/cn439,ntpd,13201.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1710289767,guest,app,service,6568.0,user logout completed,ENG,NORMAL
1729508940,admin,webserver,sshd,1075.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1720988013,service,app,cron,949.0,multiple failed login attempts detected,ENG,NORMAL
1131566723,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,NORMAL
1131567214,cn91,cn91/cn91,ntpd,19566.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131567011,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1709899671,-,webserver,nginx,1724.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131566750,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1706469242,svc,dn73,sshd,5816.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566852,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1706596110,user1,dn3,sshd,2084.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1722788920,-,webserver,nginx,2258.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131567240,#8#,#8#/#8#,sshd,4893.0,connection lost: 'Connection closed.',E30,NORMAL
1706874845,root,webserver,postfix,7055.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1729205217,guest,app,app,3134.0,background job executed successfully,ENG,NORMAL
1734177371,-,webserver,nginx,1161.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1719544452,admin,dn73,sshd,322.0,session opened for user root by (uid=0),AUTH,NORMAL
1721133789,-,webserver,nginx,4649.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566592,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1709904368,user1,dn228,sshd,2412.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1728528882,-,webserver,nginx,1355.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1725769101,unknown,app,cron,6696.0,password change requested,ENG,NORMAL
1730533076,-,webserver,nginx,4110.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1710301080,unknown,app,app,276.0,password change requested,ENG,NORMAL
1131566988,bn623,bn623/bn623,ntpd,23389.0,"synchronized to 10.100.14.250, stratum 3",E125,NORMAL
1732595388,unknown,dmz,sshd,8297.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1714415302,unknown,dmz,app,2613.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1723161942,attacker,webserver,sshd,2051.0,Critical data corruption on block device,ANOM,ANOMALY
1721779994,root,dn73,sshd,1249.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1723327356,unknown,dmz,app,1241.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1725651163,user1,dn73,sshd,2267.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1733835835,-,webserver,nginx,3305.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1716760245,svc,dn228,sshd,637.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1731835674,admin,webserver,sshd,2845.0,session opened for user root by (uid=0),AUTH,NORMAL
1720825152,svc,dn3,sshd,903.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1708652697,admin,webserver,sshd,1182.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1708997352,root,webserver,sshd,5729.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1728211360,-,webserver,nginx,2665.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566477,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1732978748,admin,dn3,sshd,2790.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1730374141,root,dn3,sshd,1765.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1724722141,-,webserver,nginx,2052.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131566491,eadmin1,src@eadmin1,sendmail,4306.0,"jA9J1UvC004306: to=root, ctladdr=root (0/0), delay=00:00:01, xdelay=00:00:00, mailer=relay, pri=659060, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,NORMAL
1707522590,admin,webserver,sshd,913.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131566503,aadmin1,src@aadmin1,xinetd,18274.0,START: tftp pid=16563 from=10.100.4.251,E119,NORMAL
1131566773,bn89,bn89/bn89,ntpd,22496.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566490,eadmin1,src@eadmin1,sendmail,4306.0,unable to qualify my own domain name (eadmin1) -- using short name,E131,NORMAL
1709980590,-,webserver,nginx,4374.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1707204655,root,dn3,sshd,4082.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1731259820,root,webserver,sshd,1436.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566754,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,NORMAL
1714517559,-,webserver,nginx,3119.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1732448322,unknown,app,app,3979.0,user login successful,ENG,NORMAL
1131566852,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131566538,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1131566461,dn700,dn700/dn700,crond(pam_unix),2912.0,session closed for user root,E117,NORMAL
1707869999,svc,dn73,sshd,634.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1734792930,-,webserver,nginx,3165.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131567065,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,NORMAL
1732845334,root,dmz,nginx,1140.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1722760321,admin,dn3,sshd,2933.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1718250129,admin,app,scheduler,668.0,background job executed successfully,ENG,NORMAL
1713668725,user1,dn3,sshd,5845.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131566772,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1720054747,-,webserver,nginx,2880.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1718209630,-,webserver,nginx,4585.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1712085655,service,app,cron,4.0,suspicious activity observed for user john,ENG,NORMAL
1727215927,-,webserver,nginx,1978.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566688,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,NORMAL
1705976655,unknown,app,cron,397.0,user login successful,ENG,NORMAL
1728777004,root,webserver,sshd,2712.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1722896394,attacker,internet,app,5833.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
